"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000169760",145.196988880524,0.487569740875124,0.362371846420278,1.34549564402319,0.178465227054423,0.457552619962317
"ENSG00000169762",717.484611201869,-0.328655749639846,0.18384498128216,-1.78767865920384,0.0738278667061598,0.307424332792711
"ENSG00000169764",4125.86122918866,0.205396888582663,0.27618293765438,0.743698688728197,0.457058782925161,0.707898997299331
"ENSG00000169783",196.442465119144,0.658049400560258,0.721878701781653,0.911578910606645,0.361990428350413,0.636156668087708
"ENSG00000169813",4235.1982194553,-0.193771630560083,0.212642879195836,-0.911253794591573,0.362161665742366,0.636382848318094
"ENSG00000169814",350.529457969446,0.146732546664125,0.324106947250716,0.452728791865786,0.650744044503215,0.831932583255136
"ENSG00000169826",1251.45589061164,0.368310596803643,0.232959499585993,1.58100698815971,0.11387643991598,0.37507151476124
"ENSG00000169836",23.985971676454,0.0777754091628807,0.734380423186297,0.105906158044672,0.91565680813609,0.965186706316946
"ENSG00000169851",612.395841765548,-1.00947630199497,0.37543735305442,-2.68880092452772,0.00717091698753445,0.100550772735704
"ENSG00000169855",4571.60266914642,0.298254969120756,0.285262967231446,1.04554394850268,0.295771639608199,0.578575699777335
"ENSG00000169857",225.24094733101,-0.775286489221692,0.219038830546412,-3.53949337333326,0.000400895835292761,0.0252683611847817
"ENSG00000169860",479.821883452416,-1.8609328819054,0.518795669868267,-3.58702469968174,0.000334472651914481,0.0237569919768351
"ENSG00000169862",24.0123938434074,-0.886980170327362,0.774076680147243,-1.1458556924343,NA,NA
"ENSG00000169871",355.964052200526,0.0351156075610688,0.233173318276196,0.150598738400566,0.88029225665221,0.948792984405838
"ENSG00000169877",6.05402725700874,1.48829020379132,1.40411735778432,1.05994715864763,0.289168639607074,0.572458293539671
"ENSG00000169884",100.815250347377,-0.517249804818471,0.490211593854942,-1.05515620459097,0.291353890286305,0.57454741393417
"ENSG00000169885",13.2023451344669,-0.559617130087004,0.423272353358937,-1.3221206763118,0.186127969736531,0.466028553127454
"ENSG00000169891",335.037332062401,0.555053461679496,0.323099792814653,1.71790101393814,0.0858146718659902,0.329885974594813
"ENSG00000169894",3.62521852972042,0.92667958758035,0.815827801880706,1.13587645020689,0.256008275538371,0.541955120547201
"ENSG00000169895",1288.93159795941,-0.116765303117195,0.179705977833344,-0.649757478994276,0.515848889121272,0.7492717008483
"ENSG00000169896",231.507729969205,0.435117053827735,0.490177744503558,0.887671989817516,0.374717217081827,0.645593233920977
"ENSG00000169900",51.7295537025014,-1.6973729031491,1.12441428037259,-1.50956185169281,0.131155261673878,0.399405546007271
"ENSG00000169902",489.702510943429,0.267791874462835,0.220875465649698,1.21241113708639,0.225355039829696,0.511359585715021
"ENSG00000169905",3733.06936545761,-0.33737232279913,0.198123140442183,-1.70284158653129,0.0885977179713843,0.335032164142264
"ENSG00000169906",8.98922467689316,-0.0061714389920843,0.537464821774399,-0.0114824984669876,0.990838493074902,0.995514907509037
"ENSG00000169908",4533.05585253044,0.595967203763852,0.371220152510603,1.6054279373931,0.108399660285938,0.365480905322381
"ENSG00000169914",1031.07250387632,0.0310250610060481,0.216848991452547,0.143072194148698,0.886233164847855,0.951947359461743
"ENSG00000169918",78.8905326672134,0.239133186536114,0.289757983864541,0.825285927748262,0.409209279192419,0.673344474087146
"ENSG00000169919",723.059782386636,0.267985643783634,0.203280974262076,1.31830165000163,0.187402688834087,0.46769396647059
"ENSG00000169925",787.177472718944,0.289033361885692,0.300150123127277,0.962962663064209,0.335566260737148,0.614663884674196
"ENSG00000169926",3856.9419760613,0.0672191066695174,0.16807177553492,0.399942860456967,0.689198602835342,0.851903907495122
"ENSG00000169946",255.343681348269,-0.0221190064307754,0.459764122202625,-0.0481094660557858,0.961629002121221,0.98422833243206
"ENSG00000169951",102.539645394195,0.0782564466475572,0.176966379622797,0.44221081323108,0.658336661995361,0.836102369886133
"ENSG00000169955",182.810970369641,0.200498388116169,0.166033599254142,1.2075771953198,0.227209935391674,0.513465969090329
"ENSG00000169957",161.812330875345,-0.120996138801613,0.300166868119437,-0.403096249628286,0.68687741947412,0.850530665786238
"ENSG00000169962",48.2184724350665,-0.78879294476359,0.624203872750739,-1.26367838970229,0.206345484677265,0.489518855137045
